λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
4386.434	Tm	I	1000	480	4f13.(2F°).6s2	2F°7/2	0.0	4f12.(3H5).5d3/2.6s2	(5,3/2)7/2	22791.176
4394.42	Tm	I	345	160	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F3).5d3/2.6s2	3/2	31520.98
4395.96	Tm	I	70	32	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.5d.6s.6p	°13/2	33812.149
4396.495	Tm	I	120	55	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F3).5d5/2.6s2	7/2	31510.24
4399.723	Tm	I	1000	550	4f12.(3H6).5d5/2.6s2	(6,5/2)11/2	18853.823	4f12.5d.6s.6p	°9/2	34457.853
4400.07	Tm	I	95	44	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°7/2	39462.782
4402.325	Tm	I	10	5	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f12.5d.6s.6p	°9/2	34457.853
4411.697	Tm	I	165	77	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F3).5d3/2.6s2	5/2	31431.88
4425.958	Tm	I	210	97	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.(3H6).5d.6s.6p.(4D°7/2)	(6,7/2)°15/2	37858.62
4426.33	Tm	I	285	132	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)11/2	18990.406	4f12.5d.6s.6p	°9/2	34457.853
4437.4	Tm	II	870	417						
4442.059	Tm	I	270	127	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°7/2	39462.782
4442.735	Tm	I	555	267	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f12.5d.6s.6p	°9/2	34457.853
4447.585	Tm	I	270	128	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f13.(2F°7/2).6s.6d.(3D)	3[11/2]°9/2	39220.035
4454.033	Tm	I	705	336	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f13.(2F°7/2).6s.6d.(3D)	3[5/2]°7/2	39187.473
4458.059	Tm	I	105	53	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°13/2	33812.149
4459.986	Tm	I	120	55						
4466.078	Tm	I	45	21	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)9/2	19748.543	4f12.5d.6s.6p	°7/2	34365.624
4467.983	Tm	I	120	61	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.5d.6s.6p	°13/2	33812.149
4470.012	Tm	I	20	11	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°9/2	39322.014
4479.938	Tm	I	30	14	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°5/2	39658.852
4481.26	Tm	II	975	474						
4485.543	Tm	I	10	6	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f12.5d.6s.6p	°9/2	34457.853
4489.7	Tm	II	60	29						
4492.001	Tm	I	20	10	4f12.(3H6).5d5/2.6s2	(6,5/2)11/2	18853.823	4f12.5d.6s.6p	°9/2	34457.853
4492.27	Tm	I	20	10	4f12.(3H6).5d3/2.6s2	(6,3/2)13/2	17454.818	4f12.5d.6s.6p	°11/2	33638.74
4497.07	Tm	I	10	5	4f12.(3H6).5d5/2.6s2	(6,5/2)7/2	16957.006	4f13.(2F°7/2).6s.6d.(3D)	3[5/2]°7/2	39187.473
4499.039	Tm	I	25	12	4f12.(3H6).5d5/2.6s2	(6,5/2)13/2	19466.663	4f12.5d.6s.6p	°11/2	33638.74
4507.129	Tm	I	9	4	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°9/2	34457.853
4519.595	Tm	I	390	190	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f13.(2F°7/2).6s.6d.(3D)	3[3/2]°5/2	38861.937
4519.649	Tm	I	8	4	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°7/2	39462.782
4519.734	Tm	I	55	28	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)11/2	18990.406	4f12.5d.6s.6p	°9/2	34457.853
4522.57	Tm	II	2500	1125						
4524.821	Tm	I	600	292	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.5d.6s.6p	°13/2	33812.149
4526.043	Tm	I	105	51	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)11/2	18990.406	4f13.(2F°7/2).6s.8s.(3S1)	(7/2,1)°9/2	41078.537
